ts_id,station_name,station_latitude,station_longitude,station_no,station_id,metric,Precip_year_0000,Precip_month_0000,Precip_value_0000,Precip_quality_code_0000,Precip_year_0001,Precip_month_0001,Precip_value_0001,Precip_quality_code_0001,Precip_year_0002,Precip_month_0002,Precip_value_0002,Precip_quality_code_0002,Precip_year_0003,Precip_month_0003,Precip_value_0003,Precip_quality_code_0003,Precip_year_0004,Precip_month_0004,Precip_value_0004,Precip_quality_code_0004,Precip_year_0005,Precip_month_0005,Precip_value_0005,Precip_quality_code_0005,Precip_year_0006,Precip_month_0006,Precip_value_0006,Precip_quality_code_0006,Precip_year_0007,Precip_month_0007,Precip_value_0007,Precip_quality_code_0007,Precip_year_0008,Precip_month_0008,Precip_value_0008,Precip_quality_code_0008,Precip_year_0009,Precip_month_0009,Precip_value_0009,Precip_quality_code_0009,Precip_year_0010,Precip_month_0010,Precip_value_0010,Precip_quality_code_0010,Precip_year_0011,Precip_month_0011,Precip_value_0011,Precip_quality_code_0011,Precip_year_0100,Precip_month_0100,Precip_value_0100,Precip_quality_code_0100,Precip_year_0101,Precip_month_0101,Precip_value_0101,Precip_quality_code_0101,Precip_year_0102,Precip_month_0102,Precip_value_0102,Precip_quality_code_0102,Precip_year_0103,Precip_month_0103,Precip_value_0103,Precip_quality_code_0103,Precip_year_0104,Precip_month_0104,Precip_value_0104,Precip_quality_code_0104,Precip_year_0105,Precip_month_0105,Precip_value_0105,Precip_quality_code_0105,Precip_year_0106,Precip_month_0106,Precip_value_0106,Precip_quality_code_0106,Precip_year_0107,Precip_month_0107,Precip_value_0107,Precip_quality_code_0107,Precip_year_0108,Precip_month_0108,Precip_value_0108,Precip_quality_code_0108,Precip_year_0109,Precip_month_0109,Precip_value_0109,Precip_quality_code_0109,Precip_year_0110,Precip_month_0110,Precip_value_0110,Precip_quality_code_0110,Precip_year_0111,Precip_month_0111,Precip_value_0111,Precip_quality_code_0111,Precip_year_0200,Precip_month_0200,Precip_value_0200,Precip_quality_code_0200,Precip_year_0201,Precip_month_0201,Precip_value_0201,Precip_quality_code_0201,Precip_year_0202,Precip_month_0202,Precip_value_0202,Precip_quality_code_0202,Precip_year_0203,Precip_month_0203,Precip_value_0203,Precip_quality_code_0203,Precip_year_0204,Precip_month_0204,Precip_value_0204,Precip_quality_code_0204,Precip_year_0205,Precip_month_0205,Precip_value_0205,Precip_quality_code_0205,Precip_year_0206,Precip_month_0206,Precip_value_0206,Precip_quality_code_0206,Precip_year_0207,Precip_month_0207,Precip_value_0207,Precip_quality_code_0207,Precip_year_0208,Precip_month_0208,Precip_value_0208,Precip_quality_code_0208,Precip_year_0209,Precip_month_0209,Precip_value_0209,Precip_quality_code_0209,Precip_year_0210,Precip_month_0210,Precip_value_0210,Precip_quality_code_0210,Precip_year_0211,Precip_month_0211,Precip_value_0211,Precip_quality_code_0211,Precip_year_0300,Precip_month_0300,Precip_value_0300,Precip_quality_code_0300,Precip_year_0301,Precip_month_0301,Precip_value_0301,Precip_quality_code_0301,Precip_year_0302,Precip_month_0302,Precip_value_0302,Precip_quality_code_0302,Precip_year_0303,Precip_month_0303,Precip_value_0303,Precip_quality_code_0303,Precip_year_0304,Precip_month_0304,Precip_value_0304,Precip_quality_code_0304,Precip_year_0305,Precip_month_0305,Precip_value_0305,Precip_quality_code_0305,Precip_year_0306,Precip_month_0306,Precip_value_0306,Precip_quality_code_0306,Precip_year_0307,Precip_month_0307,Precip_value_0307,Precip_quality_code_0307,Precip_year_0308,Precip_month_0308,Precip_value_0308,Precip_quality_code_0308,Precip_year_0309,Precip_month_0309,Precip_value_0309,Precip_quality_code_0309,Precip_year_0310,Precip_month_0310,Precip_value_0310,Precip_quality_code_0310,Precip_year_0311,Precip_month_0311,Precip_value_0311,Precip_quality_code_0311,Precip_year_0400,Precip_month_0400,Precip_value_0400,Precip_quality_code_0400,Precip_year_0401,Precip_month_0401,Precip_value_0401,Precip_quality_code_0401,Precip_year_0402,Precip_month_0402,Precip_value_0402,Precip_quality_code_0402,Precip_year_0403,Precip_month_0403,Precip_value_0403,Precip_quality_code_0403,Precip_year_0404,Precip_month_0404,Precip_value_0404,Precip_quality_code_0404,Precip_year_0405,Precip_month_0405,Precip_value_0405,Precip_quality_code_0405,Precip_year_0406,Precip_month_0406,Precip_value_0406,Precip_quality_code_0406,Precip_year_0407,Precip_month_0407,Precip_value_0407,Precip_quality_code_0407,Precip_year_0408,Precip_month_0408,Precip_value_0408,Precip_quality_code_0408,Precip_year_0409,Precip_month_0409,Precip_value_0409,Precip_quality_code_0409,Precip_year_0410,Precip_month_0410,Precip_value_0410,Precip_quality_code_0410,Precip_year_0411,Precip_month_0411,Precip_value_0411,Precip_quality_code_0411,hamlet,suburb,village,state,postcode,country
58749010,Greenock,55.94370132,-4.723991358,327292,37644,max,2018,5,189.6,254,2018,6,145.2,254,2018,7,172.8,254,2018,8,231.2,254,2018,9,203.4,254,2018,10,261.6,254,2018,11,340.2,254,2018,12,363.2,254,2019.0,1.0,310.0,254.0,2019.0,2.0,321.4,254.0,2019.0,3.0,243.4,254.0,2019.0,4.0,115.2,254.0,2019.0,5.0,189.6,254.0,2019.0,6.0,145.2,254.0,2019.0,7.0,172.8,254.0,2019.0,8.0,231.2,254.0,2019.0,9.0,203.4,254.0,2019.0,10.0,261.6,254.0,2019.0,11.0,340.2,254.0,2019.0,12.0,363.2,254.0,2020.0,1.0,310.0,254.0,2020.0,2.0,321.4,254.0,2020.0,3.0,243.4,254.0,2020.0,4.0,115.2,254.0,2020.0,5.0,189.6,254.0,2020.0,6.0,145.2,254.0,2020.0,7.0,172.8,254.0,2020.0,8.0,231.2,254.0,2020.0,9.0,203.4,254.0,2020.0,10.0,261.6,254.0,2020.0,11.0,340.2,254.0,2020.0,12.0,363.2,254.0,2021.0,1.0,310.0,254.0,2021.0,2.0,321.4,254.0,2021.0,3.0,243.4,254.0,2021.0,4.0,115.2,254.0,2021.0,5.0,189.6,254.0,2021.0,6.0,145.2,254.0,2021.0,7.0,172.8,254.0,2021.0,8.0,231.2,254.0,2021.0,9.0,203.4,254.0,2021.0,10.0,261.6,254.0,2021.0,11.0,340.2,254.0,2021.0,12.0,363.2,254.0,2022.0,1.0,310.0,254.0,2022.0,2.0,321.4,254.0,2022.0,3.0,243.4,254.0,2022.0,4.0,115.2,254.0,2022.0,5.0,189.6,254.0,2022.0,6.0,145.2,254.0,2022.0,7.0,172.8,254.0,2022.0,8.0,231.2,254.0,2022.0,9.0,203.4,254.0,2022.0,10.0,261.6,254.0,2022.0,11.0,340.2,254.0,2022.0,12.0,363.2,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Ladyburn,,Alba / Scotland,PA15 2UT,United Kingdom
55322010,Forter,56.76674681,-3.332205729,14948,36658,max,2018,5,139.4,254,2018,6,113.2,254,2018,7,181.2,254,2018,8,174.4,254,2018,9,136.8,254,2018,10,210.0,254,2018,11,260.2,254,2018,12,296.6,254,2019.0,1.0,381.6,254.0,2019.0,2.0,223.2,254.0,2019.0,3.0,120.6,254.0,2019.0,4.0,118.4,254.0,2019.0,5.0,139.4,254.0,2019.0,6.0,113.2,254.0,2019.0,7.0,181.2,254.0,2019.0,8.0,174.4,254.0,2019.0,9.0,136.8,254.0,2019.0,10.0,210.0,254.0,2019.0,11.0,260.2,254.0,2019.0,12.0,296.6,254.0,2020.0,1.0,381.6,254.0,2020.0,2.0,223.2,254.0,2020.0,3.0,120.6,254.0,2020.0,4.0,118.4,254.0,2020.0,5.0,139.4,254.0,2020.0,6.0,113.2,254.0,2020.0,7.0,181.2,254.0,2020.0,8.0,174.4,254.0,2020.0,9.0,136.8,254.0,2020.0,10.0,210.0,254.0,2020.0,11.0,260.2,254.0,2020.0,12.0,296.6,254.0,2021.0,1.0,381.6,254.0,2021.0,2.0,223.2,254.0,2021.0,3.0,120.6,254.0,2021.0,4.0,118.4,254.0,2021.0,5.0,139.4,254.0,2021.0,6.0,113.2,254.0,2021.0,7.0,181.2,254.0,2021.0,8.0,174.4,254.0,2021.0,9.0,136.8,254.0,2021.0,10.0,210.0,254.0,2021.0,11.0,260.2,254.0,2021.0,12.0,296.6,254.0,2022.0,1.0,381.6,254.0,2022.0,2.0,223.2,254.0,2022.0,3.0,120.6,254.0,2022.0,4.0,118.4,254.0,2022.0,5.0,139.4,254.0,2022.0,6.0,113.2,254.0,2022.0,7.0,181.2,254.0,2022.0,8.0,174.4,254.0,2022.0,9.0,136.8,254.0,2022.0,10.0,210.0,254.0,2022.0,11.0,260.2,254.0,2022.0,12.0,296.6,254.0,2023.0,1.0,381.6,254.0,2023.0,2.0,223.2,254.0,2023.0,3.0,120.6,254.0,2023.0,4.0,118.4,254.0,,,Folda,Alba / Scotland,PH11 8QN,United Kingdom
52377010,South Moorhouse,55.73251416,-4.350287842,115649,35928,max,2018,5,221.6,254,2018,6,187.8,254,2018,7,210.4,254,2018,8,291.4,254,2018,9,244.4,254,2018,10,336.4,254,2018,11,320.8,254,2018,12,335.5,254,2019.0,1.0,297.6,254.0,2019.0,2.0,326.6,254.0,2019.0,3.0,239.2,254.0,2019.0,4.0,178.2,254.0,2019.0,5.0,221.6,254.0,2019.0,6.0,187.8,254.0,2019.0,7.0,210.4,254.0,2019.0,8.0,291.4,254.0,2019.0,9.0,244.4,254.0,2019.0,10.0,336.4,254.0,2019.0,11.0,320.8,254.0,2019.0,12.0,335.5,254.0,2020.0,1.0,297.6,254.0,2020.0,2.0,326.6,254.0,2020.0,3.0,239.2,254.0,2020.0,4.0,178.2,254.0,2020.0,5.0,221.6,254.0,2020.0,6.0,187.8,254.0,2020.0,7.0,210.4,254.0,2020.0,8.0,291.4,254.0,2020.0,9.0,244.4,254.0,2020.0,10.0,336.4,254.0,2020.0,11.0,320.8,254.0,2020.0,12.0,335.5,254.0,2021.0,1.0,297.6,254.0,2021.0,2.0,326.6,254.0,2021.0,3.0,239.2,254.0,2021.0,4.0,178.2,254.0,2021.0,5.0,221.6,254.0,2021.0,6.0,187.8,254.0,2021.0,7.0,210.4,254.0,2021.0,8.0,291.4,254.0,2021.0,9.0,244.4,254.0,2021.0,10.0,336.4,254.0,2021.0,11.0,320.8,254.0,2021.0,12.0,335.5,254.0,2022.0,1.0,297.6,254.0,2022.0,2.0,326.6,254.0,2022.0,3.0,239.2,254.0,2022.0,4.0,178.2,254.0,2022.0,5.0,221.6,254.0,2022.0,6.0,187.8,254.0,2022.0,7.0,210.4,254.0,2022.0,8.0,291.4,254.0,2022.0,9.0,244.4,254.0,2022.0,10.0,336.4,254.0,2022.0,11.0,320.8,254.0,2022.0,12.0,335.5,254.0,2023.0,1.0,297.6,254.0,2023.0,2.0,326.6,254.0,2023.0,3.0,239.2,254.0,2023.0,4.0,178.2,254.0,,,,Alba / Scotland,G77 6SD,United Kingdom
59823010,Murray Burn,55.91287677,-3.317681386,372859,37992,max,2018,5,115.0,254,2018,6,183.8,254,2018,7,90.6,100,2018,8,142.8,254,2018,9,88.8,100,2018,10,131.0,100,2018,11,91.2,254,2018,12,145.0,254,2019.0,1.0,104.4,254.0,2019.0,2.0,158.2,254.0,2019.0,3.0,88.0,254.0,2019.0,4.0,89.0,254.0,2019.0,5.0,115.0,254.0,2019.0,6.0,183.8,254.0,2019.0,7.0,90.6,100.0,2019.0,8.0,142.8,254.0,2019.0,9.0,88.8,100.0,2019.0,10.0,131.0,100.0,2019.0,11.0,91.2,254.0,2019.0,12.0,145.0,254.0,2020.0,1.0,104.4,254.0,2020.0,2.0,158.2,254.0,2020.0,3.0,88.0,254.0,2020.0,4.0,89.0,254.0,2020.0,5.0,115.0,254.0,2020.0,6.0,183.8,254.0,2020.0,7.0,90.6,100.0,2020.0,8.0,142.8,254.0,2020.0,9.0,88.8,100.0,2020.0,10.0,131.0,100.0,2020.0,11.0,91.2,254.0,2020.0,12.0,145.0,254.0,2021.0,1.0,104.4,254.0,2021.0,2.0,158.2,254.0,2021.0,3.0,88.0,254.0,2021.0,4.0,89.0,254.0,2021.0,5.0,115.0,254.0,2021.0,6.0,183.8,254.0,2021.0,7.0,90.6,100.0,2021.0,8.0,142.8,254.0,2021.0,9.0,88.8,100.0,2021.0,10.0,131.0,100.0,2021.0,11.0,91.2,254.0,2021.0,12.0,145.0,254.0,2022.0,1.0,104.4,254.0,2022.0,2.0,158.2,254.0,2022.0,3.0,88.0,254.0,2022.0,4.0,89.0,254.0,2022.0,5.0,115.0,254.0,2022.0,6.0,183.8,254.0,2022.0,7.0,90.6,100.0,2022.0,8.0,142.8,254.0,2022.0,9.0,88.8,100.0,2022.0,10.0,131.0,100.0,2022.0,11.0,91.2,254.0,2022.0,12.0,145.0,254.0,2023.0,1.0,104.4,254.0,2023.0,2.0,158.2,254.0,2023.0,3.0,88.0,254.0,2023.0,4.0,89.0,254.0,,Currie,,Alba / Scotland,EH14 4BA,United Kingdom
52079010,Drumjohn,55.24992466,-4.32205779,115557,35792,max,2018,5,241.4,254,2018,6,205.0,254,2018,7,197.0,254,2018,8,279.2,254,2018,9,227.4,254,2018,10,323.8,254,2018,11,422.4,254,2018,12,418.0,254,2019.0,1.0,362.6,254.0,2019.0,2.0,376.8,254.0,2019.0,3.0,244.0,254.0,2019.0,4.0,143.5,254.0,2019.0,5.0,241.4,254.0,2019.0,6.0,205.0,254.0,2019.0,7.0,197.0,254.0,2019.0,8.0,279.2,254.0,2019.0,9.0,227.4,254.0,2019.0,10.0,323.8,254.0,2019.0,11.0,422.4,254.0,2019.0,12.0,418.0,254.0,2020.0,1.0,362.6,254.0,2020.0,2.0,376.8,254.0,2020.0,3.0,244.0,254.0,2020.0,4.0,143.5,254.0,2020.0,5.0,241.4,254.0,2020.0,6.0,205.0,254.0,2020.0,7.0,197.0,254.0,2020.0,8.0,279.2,254.0,2020.0,9.0,227.4,254.0,2020.0,10.0,323.8,254.0,2020.0,11.0,422.4,254.0,2020.0,12.0,418.0,254.0,2021.0,1.0,362.6,254.0,2021.0,2.0,376.8,254.0,2021.0,3.0,244.0,254.0,2021.0,4.0,143.5,254.0,2021.0,5.0,241.4,254.0,2021.0,6.0,205.0,254.0,2021.0,7.0,197.0,254.0,2021.0,8.0,279.2,254.0,2021.0,9.0,227.4,254.0,2021.0,10.0,323.8,254.0,2021.0,11.0,422.4,254.0,2021.0,12.0,418.0,254.0,2022.0,1.0,362.6,254.0,2022.0,2.0,376.8,254.0,2022.0,3.0,244.0,254.0,2022.0,4.0,143.5,254.0,2022.0,5.0,241.4,254.0,2022.0,6.0,205.0,254.0,2022.0,7.0,197.0,254.0,2022.0,8.0,279.2,254.0,2022.0,9.0,227.4,254.0,2022.0,10.0,323.8,254.0,2022.0,11.0,422.4,254.0,2022.0,12.0,418.0,254.0,2023.0,1.0,362.6,254.0,2023.0,2.0,376.8,254.0,2023.0,3.0,244.0,254.0,2023.0,4.0,143.5,254.0,Brochloch,,Carsphairn,Alba / Scotland,DG7 3TJ,United Kingdom
60137010,Gifford Rain Gauge,55.89043578,-2.768969478,474984,38094,max,2018,5,111.8,254,2018,6,203.8,254,2018,7,156.8,254,2018,8,149.8,254,2018,9,123.0,254,2018,10,132.4,254,2018,11,127.0,254,2018,12,132.4,254,2019.0,1.0,135.6,254.0,2019.0,2.0,99.6,254.0,2019.0,3.0,64.4,254.0,2019.0,4.0,148.0,254.0,2019.0,5.0,111.8,254.0,2019.0,6.0,203.8,254.0,2019.0,7.0,156.8,254.0,2019.0,8.0,149.8,254.0,2019.0,9.0,123.0,254.0,2019.0,10.0,132.4,254.0,2019.0,11.0,127.0,254.0,2019.0,12.0,132.4,254.0,2020.0,1.0,135.6,254.0,2020.0,2.0,99.6,254.0,2020.0,3.0,64.4,254.0,2020.0,4.0,148.0,254.0,2020.0,5.0,111.8,254.0,2020.0,6.0,203.8,254.0,2020.0,7.0,156.8,254.0,2020.0,8.0,149.8,254.0,2020.0,9.0,123.0,254.0,2020.0,10.0,132.4,254.0,2020.0,11.0,127.0,254.0,2020.0,12.0,132.4,254.0,2021.0,1.0,135.6,254.0,2021.0,2.0,99.6,254.0,2021.0,3.0,64.4,254.0,2021.0,4.0,148.0,254.0,2021.0,5.0,111.8,254.0,2021.0,6.0,203.8,254.0,2021.0,7.0,156.8,254.0,2021.0,8.0,149.8,254.0,2021.0,9.0,123.0,254.0,2021.0,10.0,132.4,254.0,2021.0,11.0,127.0,254.0,2021.0,12.0,132.4,254.0,2022.0,1.0,135.6,254.0,2022.0,2.0,99.6,254.0,2022.0,3.0,64.4,254.0,2022.0,4.0,148.0,254.0,2022.0,5.0,111.8,254.0,2022.0,6.0,203.8,254.0,2022.0,7.0,156.8,254.0,2022.0,8.0,149.8,254.0,2022.0,9.0,123.0,254.0,2022.0,10.0,132.4,254.0,2022.0,11.0,127.0,254.0,2022.0,12.0,132.4,254.0,2023.0,1.0,135.6,254.0,2023.0,2.0,99.6,254.0,2023.0,3.0,64.4,254.0,2023.0,4.0,148.0,254.0,,,Gifford,Alba / Scotland,EH41 4JZ,United Kingdom
52040010,Culzean Castle,55.35068095,-4.791520726,115544,35772,max,2018,5,112.4,254,2018,6,118.4,254,2018,7,139.6,254,2018,8,157.6,254,2018,9,149.0,254,2018,10,246.0,254,2018,11,228.4,254,2018,12,237.0,254,2019.0,1.0,178.6,254.0,2019.0,2.0,198.2,254.0,2019.0,3.0,140.6,254.0,2019.0,4.0,72.2,254.0,2019.0,5.0,112.4,254.0,2019.0,6.0,118.4,254.0,2019.0,7.0,139.6,254.0,2019.0,8.0,157.6,254.0,2019.0,9.0,149.0,254.0,2019.0,10.0,246.0,254.0,2019.0,11.0,228.4,254.0,2019.0,12.0,237.0,254.0,2020.0,1.0,178.6,254.0,2020.0,2.0,198.2,254.0,2020.0,3.0,140.6,254.0,2020.0,4.0,72.2,254.0,2020.0,5.0,112.4,254.0,2020.0,6.0,118.4,254.0,2020.0,7.0,139.6,254.0,2020.0,8.0,157.6,254.0,2020.0,9.0,149.0,254.0,2020.0,10.0,246.0,254.0,2020.0,11.0,228.4,254.0,2020.0,12.0,237.0,254.0,2021.0,1.0,178.6,254.0,2021.0,2.0,198.2,254.0,2021.0,3.0,140.6,254.0,2021.0,4.0,72.2,254.0,2021.0,5.0,112.4,254.0,2021.0,6.0,118.4,254.0,2021.0,7.0,139.6,254.0,2021.0,8.0,157.6,254.0,2021.0,9.0,149.0,254.0,2021.0,10.0,246.0,254.0,2021.0,11.0,228.4,254.0,2021.0,12.0,237.0,254.0,2022.0,1.0,178.6,254.0,2022.0,2.0,198.2,254.0,2022.0,3.0,140.6,254.0,2022.0,4.0,72.2,254.0,2022.0,5.0,112.4,254.0,2022.0,6.0,118.4,254.0,2022.0,7.0,139.6,254.0,2022.0,8.0,157.6,254.0,2022.0,9.0,149.0,254.0,2022.0,10.0,246.0,254.0,2022.0,11.0,228.4,254.0,2022.0,12.0,237.0,254.0,2023.0,1.0,178.6,254.0,2023.0,2.0,198.2,254.0,2023.0,3.0,140.6,254.0,2023.0,4.0,72.2,254.0,,,,Alba / Scotland,KA19 8LE,United Kingdom
51663010,Affric Lodge,57.26272622,-5.005979754,115301,35596,max,2018,5,230.2,254,2018,6,156.0,254,2018,7,167.4,254,2018,8,217.6,254,2018,9,270.6,254,2018,10,330.0,254,2018,11,389.6,254,2018,12,522.2,254,2019.0,1.0,435.2,254.0,2019.0,2.0,383.2,254.0,2019.0,3.0,317.0,254.0,2019.0,4.0,212.4,254.0,2019.0,5.0,230.2,254.0,2019.0,6.0,156.0,254.0,2019.0,7.0,167.4,254.0,2019.0,8.0,217.6,254.0,2019.0,9.0,270.6,254.0,2019.0,10.0,330.0,254.0,2019.0,11.0,389.6,254.0,2019.0,12.0,522.2,254.0,2020.0,1.0,435.2,254.0,2020.0,2.0,383.2,254.0,2020.0,3.0,317.0,254.0,2020.0,4.0,212.4,254.0,2020.0,5.0,230.2,254.0,2020.0,6.0,156.0,254.0,2020.0,7.0,167.4,254.0,2020.0,8.0,217.6,254.0,2020.0,9.0,270.6,254.0,2020.0,10.0,330.0,254.0,2020.0,11.0,389.6,254.0,2020.0,12.0,522.2,254.0,2021.0,1.0,435.2,254.0,2021.0,2.0,383.2,254.0,2021.0,3.0,317.0,254.0,2021.0,4.0,212.4,254.0,2021.0,5.0,230.2,254.0,2021.0,6.0,156.0,254.0,2021.0,7.0,167.4,254.0,2021.0,8.0,217.6,254.0,2021.0,9.0,270.6,254.0,2021.0,10.0,330.0,254.0,2021.0,11.0,389.6,254.0,2021.0,12.0,522.2,254.0,2022.0,1.0,435.2,254.0,2022.0,2.0,383.2,254.0,2022.0,3.0,317.0,254.0,2022.0,4.0,212.4,254.0,2022.0,5.0,230.2,254.0,2022.0,6.0,156.0,254.0,2022.0,7.0,167.4,254.0,2022.0,8.0,217.6,254.0,2022.0,9.0,270.6,254.0,2022.0,10.0,330.0,254.0,2022.0,11.0,389.6,254.0,2022.0,12.0,522.2,254.0,2023.0,1.0,435.2,254.0,2023.0,2.0,383.2,254.0,2023.0,3.0,317.0,254.0,2023.0,4.0,212.4,254.0,,,,Alba / Scotland,,United Kingdom
60843010,Swanston Raingauge,55.9003031857556,-3.2130238090888,51893,38294,max,2018,5,110.8,254,2018,6,222.8,254,2018,7,113.8,254,2018,8,176.1,254,2018,9,85.3,254,2018,10,139.2,254,2018,11,166.9,254,2018,12,216.8,254,2019.0,1.0,169.9,254.0,2019.0,2.0,170.2,254.0,2019.0,3.0,93.1,254.0,2019.0,4.0,97.0,254.0,2019.0,5.0,110.8,254.0,2019.0,6.0,222.8,254.0,2019.0,7.0,113.8,254.0,2019.0,8.0,176.1,254.0,2019.0,9.0,85.3,254.0,2019.0,10.0,139.2,254.0,2019.0,11.0,166.9,254.0,2019.0,12.0,216.8,254.0,2020.0,1.0,169.9,254.0,2020.0,2.0,170.2,254.0,2020.0,3.0,93.1,254.0,2020.0,4.0,97.0,254.0,2020.0,5.0,110.8,254.0,2020.0,6.0,222.8,254.0,2020.0,7.0,113.8,254.0,2020.0,8.0,176.1,254.0,2020.0,9.0,85.3,254.0,2020.0,10.0,139.2,254.0,2020.0,11.0,166.9,254.0,2020.0,12.0,216.8,254.0,2021.0,1.0,169.9,254.0,2021.0,2.0,170.2,254.0,2021.0,3.0,93.1,254.0,2021.0,4.0,97.0,254.0,2021.0,5.0,110.8,254.0,2021.0,6.0,222.8,254.0,2021.0,7.0,113.8,254.0,2021.0,8.0,176.1,254.0,2021.0,9.0,85.3,254.0,2021.0,10.0,139.2,254.0,2021.0,11.0,166.9,254.0,2021.0,12.0,216.8,254.0,2022.0,1.0,169.9,254.0,2022.0,2.0,170.2,254.0,2022.0,3.0,93.1,254.0,2022.0,4.0,97.0,254.0,2022.0,5.0,110.8,254.0,2022.0,6.0,222.8,254.0,2022.0,7.0,113.8,254.0,2022.0,8.0,176.1,254.0,2022.0,9.0,85.3,254.0,2022.0,10.0,139.2,254.0,2022.0,11.0,166.9,254.0,2022.0,12.0,216.8,254.0,2023.0,1.0,169.9,254.0,2023.0,2.0,170.2,254.0,2023.0,3.0,93.1,254.0,2023.0,4.0,97.0,254.0,,Fairmilehead,,Alba / Scotland,EH10 7EJ,United Kingdom
56252010,Gateside No 2,56.26981667,-3.320837992,15051,36892,max,2018,5,159.7,254,2018,6,168.2,254,2018,7,189.3,254,2018,8,232.6,254,2018,9,237.0,254,2018,10,201.6,254,2018,11,228.9,254,2018,12,230.8,254,2019.0,1.0,268.3,254.0,2019.0,2.0,199.6,254.0,2019.0,3.0,139.0,254.0,2019.0,4.0,129.4,254.0,2019.0,5.0,159.7,254.0,2019.0,6.0,168.2,254.0,2019.0,7.0,189.3,254.0,2019.0,8.0,232.6,254.0,2019.0,9.0,237.0,254.0,2019.0,10.0,201.6,254.0,2019.0,11.0,228.9,254.0,2019.0,12.0,230.8,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Gateside,Alba / Scotland,KY14 7SZ,United Kingdom
57027010,Cabrach,57.34816,-3.034565786,234176,37200,max,2018,5,178.2,254,2018,6,148.2,254,2018,7,178.6,254,2018,8,217.0,254,2018,9,158.4,254,2018,10,254.6,254,2018,11,243.8,254,2018,12,171.6,254,2019.0,1.0,236.0,254.0,2019.0,2.0,105.2,254.0,2019.0,3.0,111.8,254.0,2019.0,4.0,203.8,254.0,2019.0,5.0,178.2,254.0,2019.0,6.0,148.2,254.0,2019.0,7.0,178.6,254.0,2019.0,8.0,217.0,254.0,2019.0,9.0,158.4,254.0,2019.0,10.0,254.6,254.0,2019.0,11.0,243.8,254.0,2019.0,12.0,171.6,254.0,2020.0,1.0,236.0,254.0,2020.0,2.0,105.2,254.0,2020.0,3.0,111.8,254.0,2020.0,4.0,203.8,254.0,2020.0,5.0,178.2,254.0,2020.0,6.0,148.2,254.0,2020.0,7.0,178.6,254.0,2020.0,8.0,217.0,254.0,2020.0,9.0,158.4,254.0,2020.0,10.0,254.6,254.0,2020.0,11.0,243.8,254.0,2020.0,12.0,171.6,254.0,2021.0,1.0,236.0,254.0,2021.0,2.0,105.2,254.0,2021.0,3.0,111.8,254.0,2021.0,4.0,203.8,254.0,2021.0,5.0,178.2,254.0,2021.0,6.0,148.2,254.0,2021.0,7.0,178.6,254.0,2021.0,8.0,217.0,254.0,2021.0,9.0,158.4,254.0,2021.0,10.0,254.6,254.0,2021.0,11.0,243.8,254.0,2021.0,12.0,171.6,254.0,2022.0,1.0,236.0,254.0,2022.0,2.0,105.2,254.0,2022.0,3.0,111.8,254.0,2022.0,4.0,203.8,254.0,2022.0,5.0,178.2,254.0,2022.0,6.0,148.2,254.0,2022.0,7.0,178.6,254.0,2022.0,8.0,217.0,254.0,2022.0,9.0,158.4,254.0,2022.0,10.0,254.6,254.0,2022.0,11.0,243.8,254.0,2022.0,12.0,171.6,254.0,2023.0,1.0,236.0,254.0,2023.0,2.0,105.2,254.0,2023.0,3.0,111.8,254.0,2023.0,4.0,203.8,254.0,,,,Alba / Scotland,AB54 4EL,United Kingdom
