ts_id,station_name,station_latitude,station_longitude,station_no,station_id,metric,TideLVL_year_0000,TideLVL_month_0000,TideLVL_value_0000,TideLVL_quality_code_0000,TideLVL_year_0001,TideLVL_month_0001,TideLVL_value_0001,TideLVL_quality_code_0001,TideLVL_year_0002,TideLVL_month_0002,TideLVL_value_0002,TideLVL_quality_code_0002,TideLVL_year_0003,TideLVL_month_0003,TideLVL_value_0003,TideLVL_quality_code_0003,TideLVL_year_0004,TideLVL_month_0004,TideLVL_value_0004,TideLVL_quality_code_0004,TideLVL_year_0005,TideLVL_month_0005,TideLVL_value_0005,TideLVL_quality_code_0005,TideLVL_year_0006,TideLVL_month_0006,TideLVL_value_0006,TideLVL_quality_code_0006,TideLVL_year_0007,TideLVL_month_0007,TideLVL_value_0007,TideLVL_quality_code_0007,TideLVL_year_0008,TideLVL_month_0008,TideLVL_value_0008,TideLVL_quality_code_0008,TideLVL_year_0009,TideLVL_month_0009,TideLVL_value_0009,TideLVL_quality_code_0009,TideLVL_year_0010,TideLVL_month_0010,TideLVL_value_0010,TideLVL_quality_code_0010,TideLVL_year_0011,TideLVL_month_0011,TideLVL_value_0011,TideLVL_quality_code_0011,TideLVL_year_0100,TideLVL_month_0100,TideLVL_value_0100,TideLVL_quality_code_0100,TideLVL_year_0101,TideLVL_month_0101,TideLVL_value_0101,TideLVL_quality_code_0101,TideLVL_year_0102,TideLVL_month_0102,TideLVL_value_0102,TideLVL_quality_code_0102,TideLVL_year_0103,TideLVL_month_0103,TideLVL_value_0103,TideLVL_quality_code_0103,TideLVL_year_0104,TideLVL_month_0104,TideLVL_value_0104,TideLVL_quality_code_0104,TideLVL_year_0105,TideLVL_month_0105,TideLVL_value_0105,TideLVL_quality_code_0105,TideLVL_year_0106,TideLVL_month_0106,TideLVL_value_0106,TideLVL_quality_code_0106,TideLVL_year_0107,TideLVL_month_0107,TideLVL_value_0107,TideLVL_quality_code_0107,TideLVL_year_0108,TideLVL_month_0108,TideLVL_value_0108,TideLVL_quality_code_0108,TideLVL_year_0109,TideLVL_month_0109,TideLVL_value_0109,TideLVL_quality_code_0109,TideLVL_year_0110,TideLVL_month_0110,TideLVL_value_0110,TideLVL_quality_code_0110,TideLVL_year_0111,TideLVL_month_0111,TideLVL_value_0111,TideLVL_quality_code_0111,TideLVL_year_0200,TideLVL_month_0200,TideLVL_value_0200,TideLVL_quality_code_0200,TideLVL_year_0201,TideLVL_month_0201,TideLVL_value_0201,TideLVL_quality_code_0201,TideLVL_year_0202,TideLVL_month_0202,TideLVL_value_0202,TideLVL_quality_code_0202,TideLVL_year_0203,TideLVL_month_0203,TideLVL_value_0203,TideLVL_quality_code_0203,TideLVL_year_0204,TideLVL_month_0204,TideLVL_value_0204,TideLVL_quality_code_0204,TideLVL_year_0205,TideLVL_month_0205,TideLVL_value_0205,TideLVL_quality_code_0205,TideLVL_year_0206,TideLVL_month_0206,TideLVL_value_0206,TideLVL_quality_code_0206,TideLVL_year_0207,TideLVL_month_0207,TideLVL_value_0207,TideLVL_quality_code_0207,TideLVL_year_0208,TideLVL_month_0208,TideLVL_value_0208,TideLVL_quality_code_0208,TideLVL_year_0209,TideLVL_month_0209,TideLVL_value_0209,TideLVL_quality_code_0209,TideLVL_year_0210,TideLVL_month_0210,TideLVL_value_0210,TideLVL_quality_code_0210,TideLVL_year_0211,TideLVL_month_0211,TideLVL_value_0211,TideLVL_quality_code_0211,TideLVL_year_0300,TideLVL_month_0300,TideLVL_value_0300,TideLVL_quality_code_0300,TideLVL_year_0301,TideLVL_month_0301,TideLVL_value_0301,TideLVL_quality_code_0301,TideLVL_year_0302,TideLVL_month_0302,TideLVL_value_0302,TideLVL_quality_code_0302,TideLVL_year_0303,TideLVL_month_0303,TideLVL_value_0303,TideLVL_quality_code_0303,TideLVL_year_0304,TideLVL_month_0304,TideLVL_value_0304,TideLVL_quality_code_0304,TideLVL_year_0305,TideLVL_month_0305,TideLVL_value_0305,TideLVL_quality_code_0305,TideLVL_year_0306,TideLVL_month_0306,TideLVL_value_0306,TideLVL_quality_code_0306,TideLVL_year_0307,TideLVL_month_0307,TideLVL_value_0307,TideLVL_quality_code_0307,TideLVL_year_0308,TideLVL_month_0308,TideLVL_value_0308,TideLVL_quality_code_0308,TideLVL_year_0309,TideLVL_month_0309,TideLVL_value_0309,TideLVL_quality_code_0309,TideLVL_year_0310,TideLVL_month_0310,TideLVL_value_0310,TideLVL_quality_code_0310,TideLVL_year_0311,TideLVL_month_0311,TideLVL_value_0311,TideLVL_quality_code_0311,TideLVL_year_0400,TideLVL_month_0400,TideLVL_value_0400,TideLVL_quality_code_0400,TideLVL_year_0401,TideLVL_month_0401,TideLVL_value_0401,TideLVL_quality_code_0401,TideLVL_year_0402,TideLVL_month_0402,TideLVL_value_0402,TideLVL_quality_code_0402,TideLVL_year_0403,TideLVL_month_0403,TideLVL_value_0403,TideLVL_quality_code_0403,TideLVL_year_0404,TideLVL_month_0404,TideLVL_value_0404,TideLVL_quality_code_0404,TideLVL_year_0405,TideLVL_month_0405,TideLVL_value_0405,TideLVL_quality_code_0405,TideLVL_year_0406,TideLVL_month_0406,TideLVL_value_0406,TideLVL_quality_code_0406,TideLVL_year_0407,TideLVL_month_0407,TideLVL_value_0407,TideLVL_quality_code_0407,TideLVL_year_0408,TideLVL_month_0408,TideLVL_value_0408,TideLVL_quality_code_0408,TideLVL_year_0409,TideLVL_month_0409,TideLVL_value_0409,TideLVL_quality_code_0409,TideLVL_year_0410,TideLVL_month_0410,TideLVL_value_0410,TideLVL_quality_code_0410,TideLVL_year_0411,TideLVL_month_0411,TideLVL_value_0411,TideLVL_quality_code_0411
52614010,Tarbert Tidal,55.8645479,-5.411186791,116037,35990,max,2018,05,4.057,200,2018,06,4.359,200,2018,07,5.012,200,2018,08,4.563,200,2018,09,5.181,200,2018,10,5.265,254,2018,11,6.162,200,2018,12,5.238,200,2019,01,4.792,200,2019,02,4.678,254,2019,03,4.32,200,2019,04,4.059,200,2019,05,4.057,200,2019,06,4.359,200,2019,07,5.012,200,2019,08,4.563,200,2019,09,5.181,200,2019,10,5.265,254,2019,11,6.162,200,2019,12,5.238,200,2020,01,4.792,200,2020,02,4.678,254,2020,03,4.32,200,2020,04,4.059,200,2020,05,4.057,200,2020,06,4.359,200,2020,07,5.012,200,2020,08,4.563,200,2020,09,5.181,200,2020,10,5.265,254,2020,11,6.162,200,2020,12,5.238,200,2021,01,4.792,200,2021,02,4.678,254,2021,03,4.32,200,2021,04,4.059,200,2021,05,4.057,200,2021,06,4.359,200,2021,07,5.012,200,2021,08,4.563,200,2021,09,5.181,200,2021,10,5.265,254,2021,11,6.162,200,2021,12,5.238,200,2022,01,4.792,200,2022,02,4.678,254,2022,03,4.32,200,2022,04,4.059,200,2022,05,4.057,200,2022,06,4.359,200,2022,07,5.012,200,2022,08,4.563,200,2022,09,5.181,200,2022,10,5.265,254,2022,11,6.162,200,2022,12,5.238,200,2023,01,4.792,200,2023,02,4.678,254,2023,03,4.32,200,2023,04,4.059,200
60367010,Kingairloch Tide Gauge,56.61619985,-5.503025816,494728,38156,max,2018,05,2.641,50,2018,06,2.686,50,2018,07,2.562,50,2018,08,2.879,100,2018,09,2.753,150,2018,10,3.094,150,2018,11,2.872,150,2018,12,3.052,150,2019,01,3.503,150,2019,02,2.923,150,2019,03,3.176,150,2019,04,2.865,200,2019,05,2.641,50,2019,06,2.686,50,2019,07,2.562,50,2019,08,2.879,100,2019,09,2.753,150,2019,10,3.094,150,2019,11,2.872,150,2019,12,3.052,150,2020,01,3.503,150,2020,02,2.923,150,2020,03,3.176,150,2020,04,2.865,200,2020,05,2.641,50,2020,06,2.686,50,2020,07,2.562,50,2020,08,2.879,100,2020,09,2.753,150,2020,10,3.094,150,2020,11,2.872,150,2020,12,3.052,150,2021,01,3.503,150,2021,02,2.923,150,2021,03,3.176,150,2021,04,2.865,200,2021,05,2.641,50,2021,06,2.686,50,2021,07,2.562,50,2021,08,2.879,100,2021,09,2.753,150,2021,10,3.094,150,2021,11,2.872,150,2021,12,3.052,150,2022,01,3.503,150,2022,02,2.923,150,2022,03,3.176,150,2022,04,2.865,200,2022,05,2.641,50,2022,06,2.686,50,2022,07,2.562,50,2022,08,2.879,100,2022,09,2.753,150,2022,10,3.094,150,2022,11,2.872,150,2022,12,3.052,150,2023,01,3.503,150,2023,02,2.923,150,2023,03,3.176,150,2023,04,2.865,200
60307010,Cromarty,57.6828141,-4.038547427,492364,38142,max,2018,05,2.538,100,2018,06,2.622,100,2018,07,2.528,100,2018,08,2.741,254,2018,09,2.659,150,2018,10,2.787,254,2018,11,2.855,50,2018,12,3.185,254,2019,01,3.087,100,2019,02,3.325,100,2019,03,2.967,254,2019,04,2.738,254,2019,05,2.538,100,2019,06,2.622,100,2019,07,2.528,100,2019,08,2.741,254,2019,09,2.659,150,2019,10,2.787,254,2019,11,2.855,50,2019,12,3.185,254,2020,01,3.087,100,2020,02,3.325,100,2020,03,2.967,254,2020,04,2.738,254,2020,05,2.538,100,2020,06,2.622,100,2020,07,2.528,100,2020,08,2.741,254,2020,09,2.659,150,2020,10,2.787,254,2020,11,2.855,50,2020,12,3.185,254,2021,01,3.087,100,2021,02,3.325,100,2021,03,2.967,254,2021,04,2.738,254,2021,05,2.538,100,2021,06,2.622,100,2021,07,2.528,100,2021,08,2.741,254,2021,09,2.659,150,2021,10,2.787,254,2021,11,2.855,50,2021,12,3.185,254,2022,01,3.087,100,2022,02,3.325,100,2022,03,2.967,254,2022,04,2.738,254,2022,05,2.538,100,2022,06,2.622,100,2022,07,2.528,100,2022,08,2.741,254,2022,09,2.659,150,2022,10,2.787,254,2022,11,2.855,50,2022,12,3.185,254,2023,01,3.087,100,2023,02,3.325,100,2023,03,2.967,254,2023,04,2.738,254
61305010,Stranraer Tide Gauge,54.90622876,-5.029804979,557485,38418,max,2018,08,3.914,50,2018,09,3.847,100,2018,10,3.994,50,2018,11,4.123,100,2018,12,3.956,50,2019,01,4.147,50,2019,02,4.389,50,2019,03,4.12,50,2019,04,3.598,50,2019,05,3.584,100,2019,06,3.472,100,2019,07,3.693,100,2019,08,3.914,50,2019,09,3.847,100,2019,10,3.994,50,2019,11,4.123,100,2019,12,3.956,50,2020,01,4.147,50,2020,02,4.389,50,2020,03,4.12,50,2020,04,3.598,50,2020,05,3.584,100,2020,06,3.472,100,2020,07,3.693,100,2020,08,3.914,50,2020,09,3.847,100,2020,10,3.994,50,2020,11,4.123,100,2020,12,3.956,50,2021,01,4.147,50,2021,02,4.389,50,2021,03,4.12,50,2021,04,3.598,50,2021,05,3.584,100,2021,06,3.472,100,2021,07,3.693,100,2021,08,3.914,50,2021,09,3.847,100,2021,10,3.994,50,2021,11,4.123,100,2021,12,3.956,50,2022,01,4.147,50,2022,02,4.389,50,2022,03,4.12,50,2022,04,3.598,50,2022,05,3.584,100,2022,06,3.472,100,2022,07,3.693,100,2022,08,3.914,50,2022,09,3.847,100,2022,10,3.994,50,2022,11,4.123,100,2022,12,3.956,50,2023,01,4.147,50,2023,02,4.389,50,2023,03,4.12,50,2023,04,3.598,50
60913010,Eyemouth Tide Gauge,55.87284359,-2.08638411,525180,38314,max,2018,05,5.084,254,2018,06,5.08,254,2018,07,4.957,254,2018,08,5.261,254,2018,09,5.417,254,2018,10,5.224,254,2018,11,5.5,254,2018,12,5.186,254,2019,01,5.4,254,2019,02,5.454,254,2019,03,5.495,254,2019,04,5.17,254,2019,05,5.084,254,2019,06,5.08,254,2019,07,4.957,254,2019,08,5.261,254,2019,09,5.417,254,2019,10,5.224,254,2019,11,5.5,254,2019,12,5.186,254,2020,01,5.4,254,2020,02,5.454,254,2020,03,5.495,254,2020,04,5.17,254,2020,05,5.084,254,2020,06,5.08,254,2020,07,4.957,254,2020,08,5.261,254,2020,09,5.417,254,2020,10,5.224,254,2020,11,5.5,254,2020,12,5.186,254,2021,01,5.4,254,2021,02,5.454,254,2021,03,5.495,254,2021,04,5.17,254,2021,05,5.084,254,2021,06,5.08,254,2021,07,4.957,254,2021,08,5.261,254,2021,09,5.417,254,2021,10,5.224,254,2021,11,5.5,254,2021,12,5.186,254,2022,01,5.4,254,2022,02,5.454,254,2022,03,5.495,254,2022,04,5.17,254,2022,05,5.084,254,2022,06,5.08,254,2022,07,4.957,254,2022,08,5.261,254,2022,09,5.417,254,2022,10,5.224,254,2022,11,5.5,254,2022,12,5.186,254,2023,01,5.4,254,2023,02,5.454,254,2023,03,5.495,254,2023,04,5.17,254
60504010,Kingston Tide Gauge,57.67317185,-3.108441404,503411,38196,max,2018,05,2.251,50,2018,06,2.449,50,2018,07,2.333,50,2018,08,2.956,100,2018,09,2.492,50,2018,10,2.888,50,2018,11,2.696,50,2018,12,2.61,50,2019,01,2.778,50,2019,02,2.982,50,2019,03,2.812,100,2019,04,2.456,50,2019,05,2.251,50,2019,06,2.449,50,2019,07,2.333,50,2019,08,2.956,100,2019,09,2.492,50,2019,10,2.888,50,2019,11,2.696,50,2019,12,2.61,50,2020,01,2.778,50,2020,02,2.982,50,2020,03,2.812,100,2020,04,2.456,50,2020,05,2.251,50,2020,06,2.449,50,2020,07,2.333,50,2020,08,2.956,100,2020,09,2.492,50,2020,10,2.888,50,2020,11,2.696,50,2020,12,2.61,50,2021,01,2.778,50,2021,02,2.982,50,2021,03,2.812,100,2021,04,2.456,50,2021,05,2.251,50,2021,06,2.449,50,2021,07,2.333,50,2021,08,2.956,100,2021,09,2.492,50,2021,10,2.888,50,2021,11,2.696,50,2021,12,2.61,50,2022,01,2.778,50,2022,02,2.982,50,2022,03,2.812,100,2022,04,2.456,50,2022,05,2.251,50,2022,06,2.449,50,2022,07,2.333,50,2022,08,2.956,100,2022,09,2.492,50,2022,10,2.888,50,2022,11,2.696,50,2022,12,2.61,50,2023,01,2.778,50,2023,02,2.982,50,2023,03,2.812,100,2023,04,2.456,50
53612010,Girvan Tide Gauge,55.24404201,-4.859673631,133137,36240,max,2018,05,3.741,200,2018,06,3.629,100,2018,07,3.639,200,2018,08,3.935,200,2018,09,3.936,150,2018,10,3.979,200,2018,11,4.331,200,2018,12,4.393,200,2019,01,4.48,200,2019,02,4.444,200,2019,03,4.048,200,2019,04,3.937,200,2019,05,3.741,200,2019,06,3.629,100,2019,07,3.639,200,2019,08,3.935,200,2019,09,3.936,150,2019,10,3.979,200,2019,11,4.331,200,2019,12,4.393,200,2020,01,4.48,200,2020,02,4.444,200,2020,03,4.048,200,2020,04,3.937,200,2020,05,3.741,200,2020,06,3.629,100,2020,07,3.639,200,2020,08,3.935,200,2020,09,3.936,150,2020,10,3.979,200,2020,11,4.331,200,2020,12,4.393,200,2021,01,4.48,200,2021,02,4.444,200,2021,03,4.048,200,2021,04,3.937,200,2021,05,3.741,200,2021,06,3.629,100,2021,07,3.639,200,2021,08,3.935,200,2021,09,3.936,150,2021,10,3.979,200,2021,11,4.331,200,2021,12,4.393,200,2022,01,4.48,200,2022,02,4.444,200,2022,03,4.048,200,2022,04,3.937,200,2022,05,3.741,200,2022,06,3.629,100,2022,07,3.639,200,2022,08,3.935,200,2022,09,3.936,150,2022,10,3.979,200,2022,11,4.331,200,2022,12,4.393,200,2023,01,4.48,200,2023,02,4.444,200,2023,03,4.048,200,2023,04,3.937,200
52531010,Buckie,57.68078962,-2.954125879,116009,35972,max,2018,05,2.404,100,2018,06,2.521,254,2018,07,2.354,150,2018,08,2.617,150,2018,09,2.569,100,2018,10,2.685,100,2018,11,2.95,200,2018,12,3.009,254,2019,01,2.79,100,2019,02,2.984,100,2019,03,2.838,254,2019,04,2.575,254,2019,05,2.404,100,2019,06,2.521,254,2019,07,2.354,150,2019,08,2.617,150,2019,09,2.569,100,2019,10,2.685,100,2019,11,2.95,200,2019,12,3.009,254,2020,01,2.79,100,2020,02,2.984,100,2020,03,2.838,254,2020,04,2.575,254,2020,05,2.404,100,2020,06,2.521,254,2020,07,2.354,150,2020,08,2.617,150,2020,09,2.569,100,2020,10,2.685,100,2020,11,2.95,200,2020,12,3.009,254,2021,01,2.79,100,2021,02,2.984,100,2021,03,2.838,254,2021,04,2.575,254,2021,05,2.404,100,2021,06,2.521,254,2021,07,2.354,150,2021,08,2.617,150,2021,09,2.569,100,2021,10,2.685,100,2021,11,2.95,200,2021,12,3.009,254,2022,01,2.79,100,2022,02,2.984,100,2022,03,2.838,254,2022,04,2.575,254,2022,05,2.404,100,2022,06,2.521,254,2022,07,2.354,150,2022,08,2.617,150,2022,09,2.569,100,2022,10,2.685,100,2022,11,2.95,200,2022,12,3.009,254,2023,01,2.79,100,2023,02,2.984,100,2023,03,2.838,254,2023,04,2.575,254
61113010,Kirkwall Tide Gauge,58.98544269,-2.960257953,536545,38364,max,2018,05,2.065,50,2018,06,2.173,50,2018,07,2.003,50,2018,08,2.214,100,2018,09,2.234,100,2018,10,2.269,50,2018,11,2.418,254,2018,12,2.446,254,2019,01,2.64,254,2019,02,2.5,254,2019,03,2.404,50,2019,04,1.976,50,2019,05,2.065,50,2019,06,2.173,50,2019,07,2.003,50,2019,08,2.214,100,2019,09,2.234,100,2019,10,2.269,50,2019,11,2.418,254,2019,12,2.446,254,2020,01,2.64,254,2020,02,2.5,254,2020,03,2.404,50,2020,04,1.976,50,2020,05,2.065,50,2020,06,2.173,50,2020,07,2.003,50,2020,08,2.214,100,2020,09,2.234,100,2020,10,2.269,50,2020,11,2.418,254,2020,12,2.446,254,2021,01,2.64,254,2021,02,2.5,254,2021,03,2.404,50,2021,04,1.976,50,2021,05,2.065,50,2021,06,2.173,50,2021,07,2.003,50,2021,08,2.214,100,2021,09,2.234,100,2021,10,2.269,50,2021,11,2.418,254,2021,12,2.446,254,2022,01,2.64,254,2022,02,2.5,254,2022,03,2.404,50,2022,04,1.976,50,2022,05,2.065,50,2022,06,2.173,50,2022,07,2.003,50,2022,08,2.214,100,2022,09,2.234,100,2022,10,2.269,50,2022,11,2.418,254,2022,12,2.446,254,2023,01,2.64,254,2023,02,2.5,254,2023,03,2.404,50,2023,04,1.976,50
59066010,ArbroathTidal,56.55550327,-2.583060469,336675,37766,max,2018,05,5.724,200,2018,06,5.734,254,2018,07,5.847,254,2018,08,5.889,200,2018,09,5.94,200,2018,10,6.059,254,2018,11,6.165,200,2018,12,6.329,200,2019,01,6.024,200,2019,02,6.06,200,2019,03,6.489,200,2019,04,6.126,200,2019,05,5.724,200,2019,06,5.734,254,2019,07,5.847,254,2019,08,5.889,200,2019,09,5.94,200,2019,10,6.059,254,2019,11,6.165,200,2019,12,6.329,200,2020,01,6.024,200,2020,02,6.06,200,2020,03,6.489,200,2020,04,6.126,200,2020,05,5.724,200,2020,06,5.734,254,2020,07,5.847,254,2020,08,5.889,200,2020,09,5.94,200,2020,10,6.059,254,2020,11,6.165,200,2020,12,6.329,200,2021,01,6.024,200,2021,02,6.06,200,2021,03,6.489,200,2021,04,6.126,200,2021,05,5.724,200,2021,06,5.734,254,2021,07,5.847,254,2021,08,5.889,200,2021,09,5.94,200,2021,10,6.059,254,2021,11,6.165,200,2021,12,6.329,200,2022,01,6.024,200,2022,02,6.06,200,2022,03,6.489,200,2022,04,6.126,200,2022,05,5.724,200,2022,06,5.734,254,2022,07,5.847,254,2022,08,5.889,200,2022,09,5.94,200,2022,10,6.059,254,2022,11,6.165,200,2022,12,6.329,200,2023,01,6.024,200,2023,02,6.06,200,2023,03,6.489,200,2023,04,6.126,200
54857010,Newport,56.43741936,-2.94561274,14914,36540,max,2018,05,6.133,254,2018,06,6.064,200,2018,07,6.449,50,2018,08,6.46,200,2018,09,6.321,254,2018,10,6.308,200,2018,11,6.719,100,2018,12,6.52,200,2019,01,6.447,200,2019,02,6.44,200,2019,03,6.39,150,2019,04,6.372,150,2019,05,6.133,254,2019,06,6.064,200,2019,07,6.449,50,2019,08,6.46,200,2019,09,6.321,254,2019,10,6.308,200,2019,11,6.719,100,2019,12,6.52,200,2020,01,6.447,200,2020,02,6.44,200,2020,03,6.39,150,2020,04,6.372,150,2020,05,6.133,254,2020,06,6.064,200,2020,07,6.449,50,2020,08,6.46,200,2020,09,6.321,254,2020,10,6.308,200,2020,11,6.719,100,2020,12,6.52,200,2021,01,6.447,200,2021,02,6.44,200,2021,03,6.39,150,2021,04,6.372,150,2021,05,6.133,254,2021,06,6.064,200,2021,07,6.449,50,2021,08,6.46,200,2021,09,6.321,254,2021,10,6.308,200,2021,11,6.719,100,2021,12,6.52,200,2022,01,6.447,200,2022,02,6.44,200,2022,03,6.39,150,2022,04,6.372,150,2022,05,6.133,254,2022,06,6.064,200,2022,07,6.449,50,2022,08,6.46,200,2022,09,6.321,254,2022,10,6.308,200,2022,11,6.719,100,2022,12,6.52,200,2023,01,6.447,200,2023,02,6.44,200,2023,03,6.39,150,2023,04,6.372,150
60621010,Kirkcudbright Bay Tide Gauge,54.79470544,-4.06235608,506171,38226,max,2018,05,8.602,50,2018,06,8.56,150,2018,07,9.002,150,2018,08,9.608,150,2018,09,9.967,254,2018,10,9.256,254,2018,11,9.322,150,2018,12,9.162,254,2019,01,9.602,150,2019,02,9.574,150,2019,03,9.93,150,2019,04,9.478,150,2019,05,8.602,50,2019,06,8.56,150,2019,07,9.002,150,2019,08,9.608,150,2019,09,9.967,254,2019,10,9.256,254,2019,11,9.322,150,2019,12,9.162,254,2020,01,9.602,150,2020,02,9.574,150,2020,03,9.93,150,2020,04,9.478,150,2020,05,8.602,50,2020,06,8.56,150,2020,07,9.002,150,2020,08,9.608,150,2020,09,9.967,254,2020,10,9.256,254,2020,11,9.322,150,2020,12,9.162,254,2021,01,9.602,150,2021,02,9.574,150,2021,03,9.93,150,2021,04,9.478,150,2021,05,8.602,50,2021,06,8.56,150,2021,07,9.002,150,2021,08,9.608,150,2021,09,9.967,254,2021,10,9.256,254,2021,11,9.322,150,2021,12,9.162,254,2022,01,9.602,150,2022,02,9.574,150,2022,03,9.93,150,2022,04,9.478,150,2022,05,8.602,50,2022,06,8.56,150,2022,07,9.002,150,2022,08,9.608,150,2022,09,9.967,254,2022,10,9.256,254,2022,11,9.322,150,2022,12,9.162,254,2023,01,9.602,150,2023,02,9.574,150,2023,03,9.93,150,2023,04,9.478,150
52533010,Buckie,57.68078962,-2.954125879,116009,35972,min,2018,05,-1.904,100,2018,06,-1.89,254,2018,07,-1.889,150,2018,08,-2.086,150,2018,09,-2.227,100,2018,10,-2.074,100,2018,11,-2.0,200,2018,12,-2.276,254,2019,01,-2.029,100,2019,02,-2.173,100,2019,03,-4.757,254,2019,04,-2.128,254,2019,05,-1.904,100,2019,06,-1.89,254,2019,07,-1.889,150,2019,08,-2.086,150,2019,09,-2.227,100,2019,10,-2.074,100,2019,11,-2.0,200,2019,12,-2.276,254,2020,01,-2.029,100,2020,02,-2.173,100,2020,03,-4.757,254,2020,04,-2.128,254,2020,05,-1.904,100,2020,06,-1.89,254,2020,07,-1.889,150,2020,08,-2.086,150,2020,09,-2.227,100,2020,10,-2.074,100,2020,11,-2.0,200,2020,12,-2.276,254,2021,01,-2.029,100,2021,02,-2.173,100,2021,03,-4.757,254,2021,04,-2.128,254,2021,05,-1.904,100,2021,06,-1.89,254,2021,07,-1.889,150,2021,08,-2.086,150,2021,09,-2.227,100,2021,10,-2.074,100,2021,11,-2.0,200,2021,12,-2.276,254,2022,01,-2.029,100,2022,02,-2.173,100,2022,03,-4.757,254,2022,04,-2.128,254,2022,05,-1.904,100,2022,06,-1.89,254,2022,07,-1.889,150,2022,08,-2.086,150,2022,09,-2.227,100,2022,10,-2.074,100,2022,11,-2.0,200,2022,12,-2.276,254,2023,01,-2.029,100,2023,02,-2.173,100,2023,03,-4.757,254,2023,04,-2.128,254
61115010,Kirkwall Tide Gauge,58.98544269,-2.960257953,536545,38364,min,2018,05,-1.24,50,2018,06,-1.066,50,2018,07,-1.224,50,2018,08,-1.252,100,2018,09,-1.441,100,2018,10,-1.374,50,2018,11,-1.077,254,2018,12,-1.097,254,2019,01,-1.274,254,2019,02,-1.401,254,2019,03,-1.46,50,2019,04,-1.474,50,2019,05,-1.24,50,2019,06,-1.066,50,2019,07,-1.224,50,2019,08,-1.252,100,2019,09,-1.441,100,2019,10,-1.374,50,2019,11,-1.077,254,2019,12,-1.097,254,2020,01,-1.274,254,2020,02,-1.401,254,2020,03,-1.46,50,2020,04,-1.474,50,2020,05,-1.24,50,2020,06,-1.066,50,2020,07,-1.224,50,2020,08,-1.252,100,2020,09,-1.441,100,2020,10,-1.374,50,2020,11,-1.077,254,2020,12,-1.097,254,2021,01,-1.274,254,2021,02,-1.401,254,2021,03,-1.46,50,2021,04,-1.474,50,2021,05,-1.24,50,2021,06,-1.066,50,2021,07,-1.224,50,2021,08,-1.252,100,2021,09,-1.441,100,2021,10,-1.374,50,2021,11,-1.077,254,2021,12,-1.097,254,2022,01,-1.274,254,2022,02,-1.401,254,2022,03,-1.46,50,2022,04,-1.474,50,2022,05,-1.24,50,2022,06,-1.066,50,2022,07,-1.224,50,2022,08,-1.252,100,2022,09,-1.441,100,2022,10,-1.374,50,2022,11,-1.077,254,2022,12,-1.097,254,2023,01,-1.274,254,2023,02,-1.401,254,2023,03,-1.46,50,2023,04,-1.474,50
59068010,ArbroathTidal,56.55550327,-2.583060469,336675,37766,min,2018,05,-0.028,200,2018,06,0.452,254,2018,07,0.448,254,2018,08,0.483,200,2018,09,0.489,200,2018,10,0.491,254,2018,11,0.559,200,2018,12,0.473,200,2019,01,0.418,200,2019,02,0.414,200,2019,03,0.314,200,2019,04,0.197,200,2019,05,-0.028,200,2019,06,0.452,254,2019,07,0.448,254,2019,08,0.483,200,2019,09,0.489,200,2019,10,0.491,254,2019,11,0.559,200,2019,12,0.473,200,2020,01,0.418,200,2020,02,0.414,200,2020,03,0.314,200,2020,04,0.197,200,2020,05,-0.028,200,2020,06,0.452,254,2020,07,0.448,254,2020,08,0.483,200,2020,09,0.489,200,2020,10,0.491,254,2020,11,0.559,200,2020,12,0.473,200,2021,01,0.418,200,2021,02,0.414,200,2021,03,0.314,200,2021,04,0.197,200,2021,05,-0.028,200,2021,06,0.452,254,2021,07,0.448,254,2021,08,0.483,200,2021,09,0.489,200,2021,10,0.491,254,2021,11,0.559,200,2021,12,0.473,200,2022,01,0.418,200,2022,02,0.414,200,2022,03,0.314,200,2022,04,0.197,200,2022,05,-0.028,200,2022,06,0.452,254,2022,07,0.448,254,2022,08,0.483,200,2022,09,0.489,200,2022,10,0.491,254,2022,11,0.559,200,2022,12,0.473,200,2023,01,0.418,200,2023,02,0.414,200,2023,03,0.314,200,2023,04,0.197,200
