uprn,closest_Precip_station_id,closest_S_station_id,closest_TideLVL_station_id,distance_Precip_km,distance_S_km,distance_TideLVL_km
1000001636,37814,35500,36540,3.0,1.0,29.0
1000002414,37044,36466,36246,4.0,1.0,40.0
1000002465,35880,36326,38226,10.0,3.0,45.0
1000002577,35756,36040,36246,7.0,3.0,33.0
1000001755,37056,36454,36246,7.0,5.0,40.0
1000004425,37714,37930,37766,4.0,1.0,69.0
1000005098,35724,37606,36246,8.0,0.0,31.0
1000005100,35724,37606,36246,8.0,0.0,31.0
1000006819,37672,36416,37804,3.0,1.0,16.0
1000005888,37818,36124,36246,4.0,4.0,9.0
1000005427,37640,36036,36246,4.0,5.0,23.0
1000007110,37076,36400,37804,2.0,2.0,9.0
1000006562,35600,37258,37216,1.0,3.0,7.0
1000006587,35600,37258,37216,1.0,3.0,7.0
1000007699,35860,36112,36246,7.0,5.0,37.0
1000008180,35932,36024,36246,4.0,4.0,24.0
1000006582,35600,37258,37216,1.0,3.0,7.0
1000011835,37644,36156,37900,8.0,12.0,6.0
1000011179,37644,36152,37900,7.0,11.0,6.0
1000009230,38082,36396,37804,3.0,12.0,17.0
1000009403,37076,36400,37804,2.0,1.0,10.0
1000010584,37076,36400,37804,0.0,2.0,10.0
1000012314,38378,36296,36240,6.0,6.0,44.0
1000015140,38002,36564,36540,1.0,5.0,5.0
1000010973,35932,36024,36246,3.0,2.0,23.0
1000012301,38378,36296,36240,6.0,6.0,44.0
1000015188,38050,36446,36246,5.0,5.0,39.0
1000010650,37012,38098,37804,4.0,3.0,28.0
1000015962,37072,36404,37804,9.0,3.0,29.0
1000014170,37072,36404,37804,8.0,3.0,29.0
1000016549,37814,35500,36540,2.0,1.0,30.0
1000018301,35724,37606,36246,7.0,1.0,30.0
1000015942,38184,36486,37804,4.0,3.0,25.0
1000016489,37814,35500,36540,2.0,1.0,30.0
1000016640,35788,36190,36246,2.0,4.0,9.0
1000017992,37076,36400,37804,2.0,4.0,8.0
1000020320,35932,36024,36246,5.0,4.0,24.0
1000021638,37628,36190,36246,2.0,4.0,10.0
1000017614,37072,36404,37804,9.0,4.0,30.0
1000022155,36764,36774,37804,4.0,0.0,33.0
1000019687,38148,36082,36246,4.0,8.0,33.0
1000018425,37676,36424,37804,3.0,1.0,6.0
1000018128,35840,37606,36246,8.0,2.0,31.0
1000020652,37676,36424,37804,5.0,4.0,5.0
1000018812,35724,37606,36246,8.0,1.0,31.0
1000019655,38148,36082,36246,4.0,8.0,33.0
1000022871,36432,36404,37804,9.0,4.0,31.0
1000022148,36764,36774,37804,4.0,0.0,33.0
1000023416,37076,36400,37804,0.0,3.0,10.0
1000023594,35724,37606,36246,7.0,2.0,30.0
1000022860,36432,36404,37804,9.0,4.0,31.0
1000022015,35932,36024,36246,4.0,3.0,24.0
1000024931,37076,36400,37804,0.0,2.0,10.0
1000021050,35756,36132,36246,2.0,2.0,40.0
1000022247,38320,36400,37804,2.0,1.0,11.0
1000012944,35840,37620,36252,3.0,0.0,34.0
1000026275,37640,36048,36246,3.0,7.0,24.0
1000026233,37056,36446,37804,3.0,3.0,36.0
1000024343,37064,36442,37804,3.0,2.0,15.0
1000023011,37064,36404,37804,10.0,4.0,29.0
1000026631,36764,36782,37804,4.0,0.0,34.0
1000026425,38002,36564,36540,3.0,6.0,3.0
1000027060,37072,36404,37804,5.0,3.0,29.0
1000024355,37064,36442,37804,3.0,2.0,15.0
1000024483,37076,36400,37804,0.0,2.0,10.0
1000024469,37076,36400,37804,0.0,2.0,10.0
1000026136,37056,36446,37804,4.0,4.0,35.0
1000026256,37640,36048,36246,3.0,7.0,24.0
1000027106,37072,36404,37804,5.0,4.0,29.0
1000028089,37056,36454,36246,7.0,5.0,40.0
1000029082,37814,36752,36540,5.0,0.0,30.0
1000025252,37076,36400,37804,0.0,2.0,10.0
1000025537,38050,36454,36246,9.0,3.0,38.0
1000026266,37640,36048,36246,3.0,7.0,24.0
1000027081,37072,36404,37804,5.0,3.0,29.0
1000028085,37056,36454,36246,7.0,5.0,40.0
1000026264,37640,36048,36246,3.0,7.0,24.0
1000027093,37072,36404,37804,5.0,3.0,29.0
1000028812,38320,36424,37804,0.0,2.0,10.0
1000029074,37814,36752,36540,5.0,0.0,30.0
1000028284,37056,36446,37804,2.0,2.0,41.0
1000028295,37056,36446,37804,2.0,2.0,41.0
1000033586,37644,36152,37900,7.0,16.0,1.0
1000030566,37056,36446,37804,3.0,2.0,42.0
1000035547,35504,36608,36540,4.0,9.0,14.0
1000036348,37092,38484,37804,0.0,5.0,4.0
1000035759,37092,38484,37804,0.0,5.0,4.0
1000040321,36432,36432,37804,2.0,2.0,39.0
1000046075,37992,36400,37804,3.0,2.0,13.0
1000046603,37644,36152,37900,7.0,11.0,6.0
1000036413,37092,38484,37804,2.0,7.0,6.0
1000036430,37092,38484,37804,2.0,7.0,6.0
1000036878,37076,36400,37804,2.0,2.0,9.0
1000051019,37056,36446,37804,3.0,4.0,36.0
1000038679,37064,36396,37804,3.0,1.0,16.0
1000042173,38002,36564,36540,0.0,3.0,5.0
1000042795,37706,36564,36540,4.0,9.0,4.0
1000038085,37076,36400,37804,3.0,3.0,14.0
1000039049,37818,36108,36246,9.0,5.0,3.0
1000039055,37818,36108,36246,9.0,5.0,3.0
1000039137,37818,36108,36246,6.0,4.0,1.0
1000039581,37680,36486,37804,0.0,8.0,20.0
1000040484,37072,36404,37804,7.0,2.0,29.0
1000044194,36494,36494,36246,2.0,2.0,36.0
1000042365,38002,36564,36540,2.0,5.0,6.0
1000042264,37068,36506,37804,5.0,13.0,29.0
1000039874,37640,36036,36246,4.0,5.0,23.0
1000040036,36928,36596,37766,1.0,6.0,18.0
1000044865,487758,36164,36240,3.0,4.0,33.0
1000056889,35756,36132,36246,5.0,5.0,43.0
1000044285,35756,36132,36246,1.0,1.0,38.0
1000040493,37072,36404,37804,7.0,3.0,29.0
1000046398,36432,36432,37804,2.0,2.0,40.0
1000042737,35724,37606,36246,8.0,1.0,31.0
1000041334,36908,36698,36540,2.0,3.0,29.0
1000045903,35732,36128,36252,4.0,7.0,26.0
1000046124,37064,36438,37804,7.0,3.0,26.0
1000046963,35932,36082,36246,3.0,3.0,25.0
1000046169,37068,36396,37804,5.0,13.0,28.0
1000042359,38002,36564,36540,2.0,5.0,6.0
1000046471,37076,36424,37804,3.0,1.0,8.0
1000047676,35504,36608,36540,4.0,8.0,14.0
1000046555,37072,36404,37804,6.0,4.0,30.0
1000047748,37064,36396,37804,3.0,2.0,16.0
1000045820,37640,36036,36246,5.0,6.0,24.0
1000046964,35932,36082,36246,3.0,3.0,25.0
1000047756,37064,36396,37804,3.0,2.0,16.0
1000051020,37056,36446,37804,3.0,4.0,36.0
1000051667,37776,36604,36540,4.0,20.0,28.0
1000056467,35896,36308,38226,6.0,2.0,43.0
1000053367,37776,36604,36540,4.0,19.0,28.0
1000053981,38320,36424,37804,3.0,2.0,9.0
1000050649,37056,36446,37804,3.0,3.0,40.0
1000061041,38050,36454,36246,7.0,3.0,37.0
1000068569,37076,36396,37804,5.0,3.0,15.0
1000053112,38002,36564,36540,4.0,4.0,4.0
1000055599,37714,37930,37766,8.0,6.0,62.0
1000058690,35732,36128,36252,3.0,7.0,26.0
1000050885,37056,36446,37804,6.0,6.0,34.0
1000069116,37056,36454,36246,7.0,4.0,38.0
1000069626,37738,35966,38364,11.0,14.0,163.0
1000064137,37644,36152,37900,6.0,15.0,0.0
1000061037,38050,36454,36246,7.0,3.0,37.0
1000053933,38320,36424,37804,3.0,1.0,7.0
1000055531,37076,36396,37804,4.0,3.0,15.0
1000058473,37750,37434,37216,5.0,2.0,1.0
1000074095,37068,38098,37804,3.0,12.0,27.0
1000067305,37616,35982,38226,3.0,9.0,35.0
1000055553,37076,36396,37804,4.0,3.0,15.0
1000059636,37064,36442,37804,3.0,2.0,15.0
1000076648,37750,37258,37216,4.0,1.0,1.0
1000064143,37644,36152,37900,6.0,15.0,0.0
1000078173,37072,36404,37804,6.0,2.0,28.0
1000058354,37750,37434,37216,5.0,3.0,0.0
1000063945,37818,36124,36246,2.0,2.0,3.0
1000080090,35776,36292,38226,0.0,1.0,21.0
1000065939,38002,36564,36540,3.0,7.0,4.0
1000068239,36888,36604,36540,5.0,3.0,14.0
1000061312,37076,36400,37804,2.0,0.0,11.0
1000062148,37758,37360,35972,2.0,3.0,71.0
1000071695,38002,36564,36540,4.0,7.0,4.0
1000072025,37076,36400,37804,1.0,3.0,8.0
1000067397,37616,35982,38226,5.0,7.0,34.0
1000062770,36432,36432,37804,2.0,2.0,40.0
1000072837,35948,36108,36246,7.0,2.0,6.0
1000069623,37738,35966,38364,11.0,14.0,163.0
1000070042,35948,36108,36246,6.0,1.0,6.0
1000083824,36432,36404,37804,9.0,5.0,31.0
1000070109,38002,36564,36540,1.0,4.0,3.0
1000074030,37640,36036,36246,5.0,5.0,23.0
1000065095,35932,36024,36246,3.0,3.0,23.0
1000087152,37068,36396,37804,2.0,11.0,25.0
1000070400,37076,36400,37804,2.0,1.0,10.0
1000072082,37706,36564,36540,4.0,9.0,4.0
1000087690,38184,36486,37804,4.0,4.0,27.0
1000076649,37750,37258,37216,4.0,1.0,1.0
1000067439,37758,37360,35972,4.0,3.0,72.0
1000072341,37706,36564,36540,5.0,9.0,4.0
1000069660,37738,35966,38364,13.0,13.0,165.0
1000088495,38002,36564,36540,1.0,4.0,4.0
1000076992,35588,37448,37766,5.0,4.0,63.0
1000070155,38002,36564,36540,1.0,4.0,3.0
1000070170,38002,36564,36540,1.0,4.0,3.0
1000090177,37676,38484,37804,3.0,0.0,0.0
1000077163,35932,36036,36246,5.0,5.0,23.0
1000070422,37076,36400,37804,2.0,1.0,10.0
1000080705,37714,37930,37766,3.0,1.0,69.0
1000082001,37076,36400,37804,2.0,4.0,8.0
1000078833,37092,38484,37804,3.0,2.0,2.0
1000077182,35932,36036,36246,5.0,5.0,23.0
1000079630,35600,37258,37216,2.0,3.0,7.0
1000078853,37092,38484,37804,3.0,2.0,2.0
1000072335,37706,36564,36540,5.0,9.0,4.0
1000080712,37714,37930,37766,3.0,1.0,69.0
1000083848,36432,36404,37804,9.0,5.0,31.0
1000080807,37076,36400,37804,0.0,2.0,11.0
1000078857,37092,38484,37804,3.0,2.0,2.0
1000079208,37750,37434,37216,3.0,1.0,4.0
1000094850,38002,36564,36540,3.0,6.0,3.0
1000087194,37068,36396,37804,2.0,11.0,25.0
1000094852,38002,36564,36540,3.0,6.0,3.0
1000079372,37072,36404,37804,8.0,2.0,28.0
1000080274,37076,36424,37804,5.0,3.0,5.0
1000082031,37056,36446,37804,5.0,5.0,41.0
1000088261,37072,36404,37804,5.0,4.0,30.0
1000088760,37076,36400,37804,0.0,2.0,9.0
1000084548,35948,36168,36246,8.0,3.0,8.0
1000098596,37064,36396,37804,5.0,1.0,16.0
1000082630,37076,36400,37804,1.0,3.0,9.0
1000089546,37072,36404,37804,7.0,2.0,28.0
1000084920,37676,38484,37804,3.0,0.0,1.0
1000100222,35744,36044,36246,2.0,0.0,42.0
1000090969,37818,36172,36246,7.0,7.0,5.0
1000078667,37076,36424,37804,4.0,3.0,6.0
1000100224,35744,36044,36246,2.0,0.0,42.0
1000100965,35588,37448,37766,6.0,5.0,63.0
1000092272,37016,36486,37804,2.0,8.0,30.0
1000092084,38236,37594,37766,1.0,0.0,50.0
1000088762,37076,36400,37804,0.0,2.0,9.0
1000087938,37092,38484,37804,1.0,4.0,3.0
1000102387,36432,36404,37804,8.0,6.0,32.0
1000103282,38002,36564,36540,1.0,2.0,5.0
1000089718,37104,36880,38314,0.0,2.0,30.0
1000090145,37676,38484,37804,3.0,0.0,0.0
1000090726,37714,37930,37766,6.0,4.0,72.0
1000096948,37706,36564,36540,4.0,10.0,7.0
1000089549,38002,36564,36540,4.0,8.0,6.0
1000105574,38002,36564,36540,2.0,2.0,5.0
1000092113,38236,37594,37766,1.0,0.0,50.0
1000095556,37706,36564,36540,5.0,9.0,4.0
1000090796,37012,38098,37804,4.0,3.0,28.0
1000085409,35504,36608,36540,4.0,8.0,14.0
1000095565,37706,36564,36540,5.0,9.0,4.0
1000087201,37068,36396,37804,2.0,11.0,25.0
1000087964,37076,36400,37804,2.0,4.0,8.0
1000088169,37640,36036,36246,4.0,4.0,21.0
1000101729,38266,37272,38364,0.0,21.0,0.0
1000088698,37072,36404,37804,7.0,2.0,28.0
1000095572,37706,36564,36540,5.0,9.0,4.0
1000095652,37016,36486,36540,5.0,4.0,28.0
1000100225,35744,36044,36246,2.0,0.0,42.0
1000101077,35724,37648,36246,7.0,2.0,31.0
1000095316,37640,36036,36246,3.0,5.0,21.0
1000112302,35504,36608,36540,4.0,9.0,14.0
1000102409,36432,36404,37804,8.0,5.0,32.0
1000097118,36432,36432,37804,3.0,3.0,36.0
1000090967,37818,36172,36246,7.0,7.0,5.0
1000096930,38002,36564,36540,3.0,0.0,7.0
1000102853,37680,36486,37804,2.0,6.0,20.0
1000097716,37640,36048,36246,1.0,4.0,24.0
1000098627,38002,36564,36540,3.0,0.0,7.0
1000103426,38148,36082,36246,6.0,6.0,32.0
1000098912,37068,38098,37804,5.0,13.0,29.0
1000099572,36888,36604,36540,5.0,3.0,13.0
1000105470,38320,36400,37804,3.0,1.0,13.0
1000098667,37076,36400,37804,1.0,3.0,9.0
1000095880,477389,36532,36246,2.0,0.0,41.0
1000100223,35744,36044,36246,2.0,0.0,42.0
1000100505,38002,36564,36540,4.0,7.0,4.0
1000101073,37992,37992,37804,3.0,3.0,19.0
1000100226,35744,36044,36246,2.0,0.0,42.0
1000100227,35744,36044,36246,2.0,0.0,42.0
1000100230,35744,36044,36246,2.0,0.0,42.0
1000095923,37640,36036,36246,3.0,5.0,21.0
1000100510,38002,36564,36540,4.0,7.0,4.0
1000100980,35588,37448,37766,6.0,5.0,63.0
1000100228,35744,36044,36246,2.0,0.0,42.0
1000100501,38002,36564,36540,4.0,7.0,4.0
1000107276,37076,36424,37804,3.0,2.0,8.0
1000106288,38320,36400,37804,3.0,1.0,13.0
1000101726,38266,37272,38364,0.0,21.0,1.0
1000101085,35724,37648,36246,7.0,2.0,31.0
1000101382,38266,37272,38364,26.0,37.0,27.0
1000098669,37076,36400,37804,1.0,3.0,9.0
1000108078,35732,36128,36252,3.0,7.0,26.0
1000108292,36474,36474,36246,0.0,0.0,44.0
1000119766,37068,38098,37804,4.0,13.0,28.0
1000101484,38266,37272,38364,25.0,37.0,25.0
1000108840,37056,36446,37804,4.0,4.0,35.0
1000103257,35716,37144,38142,13.0,0.0,13.0
1000102900,37676,36424,37804,2.0,2.0,6.0
1000110213,37072,36404,37804,7.0,2.0,28.0
1000108817,37056,36446,37804,4.0,4.0,35.0
1000103059,35716,37144,38142,13.0,0.0,13.0
1000123144,38320,36400,37804,2.0,2.0,10.0
1000105076,38320,36400,37804,3.0,0.0,11.0
1000105847,35932,36036,36246,4.0,3.0,21.0
1000110187,37072,36404,37804,7.0,2.0,28.0
1000124807,35932,36024,36246,2.0,3.0,23.0
1000110992,38122,38152,36246,3.0,0.0,24.0
1000108980,37064,36404,37804,9.0,4.0,28.0
1000109051,37056,36446,37804,4.0,4.0,36.0
1000125197,35504,36608,36540,4.0,9.0,14.0
1000112801,35508,37452,35972,7.0,4.0,66.0
1000109531,36474,36474,36246,1.0,1.0,43.0
1000108068,37076,36400,37804,1.0,4.0,9.0
1000109083,36908,36698,36540,2.0,2.0,29.0
1000114442,37818,36124,36246,3.0,3.0,3.0
1000108819,37056,36446,37804,4.0,4.0,35.0
1000108963,38266,37272,38364,0.0,21.0,0.0
1000110704,35724,37648,36246,9.0,0.0,32.0
1000111713,38294,36424,37804,2.0,2.0,8.0
1000112281,35504,36608,36540,4.0,9.0,14.0
1000128886,36892,36752,36540,7.0,5.0,25.0
1000112450,36432,36404,37804,9.0,4.0,31.0
1000117976,35840,36212,36240,4.0,6.0,35.0
1000118865,35880,36326,38226,9.0,4.0,45.0
1000130979,37918,37328,35972,3.0,2.0,56.0
1000113845,37182,37182,35972,1.0,1.0,52.0
1000116819,37676,38480,37804,0.0,2.0,4.0
1000132043,37814,35500,36540,5.0,2.0,27.0
1000113329,36432,36432,37804,4.0,4.0,37.0
1000122011,37072,36404,37804,8.0,3.0,29.0
1000134405,37072,36404,37804,5.0,3.0,23.0
1000123388,37640,36036,36246,3.0,5.0,21.0
1000122985,37672,36416,37804,1.0,0.0,14.0
1000123604,37628,36190,36246,2.0,3.0,11.0
1000116751,35576,37430,35972,9.0,14.0,27.0
1000125198,35504,36608,36540,4.0,9.0,14.0
1000121377,37056,36454,36246,7.0,5.0,39.0
1000123612,37628,36190,36246,2.0,3.0,11.0
1000124695,35932,36024,36246,3.0,4.0,25.0
1000122653,38184,36486,36540,5.0,8.0,25.0
1000122674,37076,36424,37804,2.0,2.0,8.0
1000120603,37056,36446,37804,3.0,3.0,41.0
1000124885,35932,36024,36246,3.0,4.0,23.0
1000120617,37056,36446,37804,3.0,3.0,41.0
1000127462,37644,36156,37900,9.0,12.0,6.0
1000123585,35948,36220,36246,0.0,1.0,9.0
1000128062,37064,36396,37804,7.0,4.0,22.0
1000124710,35932,36024,36246,3.0,4.0,25.0
1000129655,37104,36880,38314,0.0,2.0,30.0
1000132433,37076,36400,37804,1.0,3.0,8.0
1000135304,37072,36404,37804,6.0,3.0,29.0
1000135740,37676,38484,37804,3.0,0.0,0.0
1000133731,37714,37930,37766,4.0,2.0,70.0
1000134084,37064,36396,37804,3.0,2.0,16.0
1000144105,37692,36564,37766,6.0,7.0,11.0
1000129012,37076,36400,37804,1.0,3.0,8.0
1000135737,37676,38484,37804,3.0,0.0,0.0
1000138483,35780,36186,36246,2.0,0.0,31.0
1000139318,37064,36442,37804,2.0,2.0,16.0
1000143345,37076,36400,37804,2.0,3.0,8.0
1000147762,38184,36486,36540,3.0,5.0,26.0
1000134100,37064,36396,37804,3.0,2.0,16.0
1000135725,37676,38484,37804,3.0,0.0,0.0
1000144028,37688,36390,37804,3.0,7.0,23.0
1000130965,37586,38222,38226,8.0,0.0,78.0
1000134520,37076,36400,37804,3.0,3.0,14.0
1000135729,37676,38484,37804,3.0,0.0,0.0
1000148878,37076,36424,37804,4.0,4.0,5.0
1000142551,36494,38042,36246,3.0,2.0,38.0
1000143235,37076,36400,37804,1.0,3.0,8.0
1000135284,37072,36404,37804,6.0,3.0,29.0
1000150237,37056,36446,36246,6.0,5.0,39.0
1000135735,37676,38484,37804,3.0,0.0,0.0
1000146318,37064,36404,37804,10.0,4.0,28.0
1000137987,38320,36400,37804,2.0,2.0,12.0
1000150397,35724,37606,36246,8.0,2.0,30.0
1000146542,38184,36486,37804,5.0,3.0,24.0
1000137996,35536,37282,35972,3.0,1.0,63.0
1000138000,35536,37282,35972,3.0,1.0,63.0
1000136641,37004,36866,38314,3.0,0.0,0.0
1000137976,38320,36400,37804,2.0,2.0,12.0
1000148590,35588,37448,37766,6.0,5.0,63.0
1000147912,38294,36424,37804,2.0,2.0,9.0
1000140881,35600,37258,37216,2.0,3.0,7.0
1000141596,35600,37258,37216,2.0,4.0,7.0
1000141861,38320,36424,37804,0.0,3.0,10.0
1000140609,37072,36404,37804,6.0,3.0,29.0
1000139000,35932,36082,36246,6.0,7.0,28.0
1000149403,36432,36404,37804,9.0,5.0,31.0
1000150076,37714,37452,35972,7.0,5.0,74.0
1000143014,37610,37610,36246,2.0,2.0,29.0
1000141533,35600,37258,37216,2.0,4.0,7.0
1000150204,35724,37606,36246,8.0,2.0,30.0
1000143548,38320,36424,37804,3.0,1.0,7.0
1000144530,37068,38098,37804,5.0,13.0,29.0
1000144223,37676,38484,37804,2.0,2.0,3.0
1000146837,38184,36486,37804,5.0,3.0,25.0
1000161447,38148,36432,36246,1.0,9.0,36.0
1000161453,35948,36220,36246,1.0,0.0,10.0
1000151001,38184,36486,37804,3.0,3.0,27.0
1000146313,35760,36048,36246,3.0,8.0,27.0
1000146326,37064,36404,37804,10.0,4.0,28.0
1000148815,37056,36454,36246,8.0,3.0,38.0
1000149193,37076,36400,37804,3.0,2.0,13.0
1000146574,38184,36486,37804,5.0,3.0,24.0
1000162383,37064,36396,37804,4.0,1.0,16.0
1000146549,38184,36486,37804,5.0,3.0,24.0
1000148680,35840,37648,36246,10.0,1.0,33.0
1000151022,38184,36486,37804,3.0,3.0,27.0
1000149509,37072,36404,37804,6.0,3.0,29.0
1000167344,35732,36128,36252,2.0,2.0,29.0
1000151544,35744,36136,36240,6.0,4.0,43.0
1000149421,36432,36404,37804,9.0,5.0,31.0
1000150049,37714,37452,35972,7.0,5.0,74.0
1000152939,37640,36036,36246,4.0,4.0,21.0
1000153396,37092,38484,37804,1.0,7.0,6.0
1000168726,37706,36608,36540,4.0,8.0,3.0
1000158039,37750,37258,37216,2.0,1.0,4.0
1000152458,36494,36494,36246,3.0,3.0,39.0
1000152987,37064,36404,37804,9.0,3.0,28.0
1000152655,37640,36036,36246,4.0,5.0,22.0
1000159233,36928,36596,37766,1.0,6.0,18.0
1000153010,37064,36404,37804,9.0,3.0,28.0
1000156826,37814,35500,36540,2.0,1.0,30.0
1000169863,36432,36404,37804,8.0,5.0,31.0
1000160136,36494,36494,36246,1.0,1.0,36.0
1000160498,36474,36474,36246,1.0,1.0,43.0
1000154634,38320,36424,37804,3.0,1.0,7.0
1000160512,36474,36474,36246,1.0,1.0,43.0
1000160049,37076,36424,37804,3.0,1.0,8.0
1000160495,36474,36474,36246,1.0,1.0,43.0
1000160934,37918,37328,35972,1.0,2.0,57.0
1000167139,35724,37606,36246,7.0,2.0,29.0
1000162360,37064,36396,37804,4.0,1.0,16.0
1000162700,37076,36400,37804,3.0,3.0,13.0
1000159238,36928,36596,37766,1.0,6.0,18.0
1000160505,36474,36474,36246,1.0,1.0,43.0
1000161633,35840,36066,36246,3.0,0.0,34.0
1000162761,37064,37992,37804,2.0,2.0,15.0
1000159575,36928,36596,37766,2.0,6.0,19.0
1000175566,37072,36404,37804,6.0,3.0,29.0
1000175591,37072,36404,37804,6.0,3.0,29.0
1000176930,35588,37448,37766,5.0,5.0,63.0
1000163269,37918,37328,35972,3.0,2.0,55.0
1000162689,37992,37992,37804,2.0,2.0,15.0
1000162974,38294,36424,37804,2.0,2.0,9.0
1000178497,487758,36136,36240,2.0,7.0,32.0
1000178970,38246,37582,37766,7.0,0.0,59.0
1000164452,38320,36424,37804,3.0,0.0,7.0
1000164027,35756,36132,36246,1.0,1.0,38.0
1000164061,35880,36326,38226,10.0,3.0,45.0
1000173415,37024,36490,36246,2.0,2.0,46.0
1000174203,37072,36404,37804,9.0,4.0,30.0
1000179861,37072,36404,37804,6.0,3.0,29.0
1000165752,38148,36082,36246,4.0,8.0,33.0
1000167611,35780,36186,36246,2.0,0.0,30.0
1000177171,37072,36404,37804,5.0,3.0,29.0
1000177943,35588,37448,37766,5.0,4.0,63.0
1000166473,36940,36674,36540,5.0,5.0,61.0
1000166908,35724,37606,36246,7.0,2.0,30.0
1000165495,37624,36036,36246,0.0,0.0,17.0
1000181489,37918,37452,35972,6.0,6.0,65.0
1000168390,37676,38484,37804,3.0,0.0,0.0
1000170857,487758,36136,36240,2.0,7.0,33.0
1000169295,37164,37974,35972,6.0,1.0,27.0
1000184185,37016,36486,36540,4.0,7.0,29.0
1000174212,37072,36404,37804,9.0,4.0,30.0
1000174674,37706,36564,36540,4.0,9.0,4.0
1000188478,37164,37974,35972,6.0,1.0,27.0
1000172925,37676,38480,37804,1.0,3.0,5.0
1000174439,37706,36564,36540,4.0,9.0,4.0
1000170824,37644,36152,37900,5.0,15.0,1.0
1000175246,37714,37930,37766,5.0,2.0,69.0
1000172807,37072,36404,37804,6.0,4.0,30.0
1000173106,35600,37258,37216,1.0,3.0,7.0
1000174574,37706,36564,36540,4.0,9.0,4.0
1000174596,37706,36564,36540,4.0,9.0,4.0
1000177680,37092,38484,37804,1.0,7.0,6.0
1000175234,37714,37930,37766,5.0,2.0,69.0
1000175461,37714,37930,37766,5.0,5.0,73.0
1000190309,35840,37648,36246,10.0,1.0,33.0
1000173368,37918,37452,35972,7.0,5.0,65.0
1000175595,37072,36404,37804,6.0,3.0,29.0
1000177166,37072,36404,37804,5.0,3.0,29.0
1000179943,35932,36024,36246,4.0,6.0,27.0
1000175599,37072,36404,37804,6.0,3.0,29.0
1000173935,38320,36400,37804,2.0,1.0,12.0
1000175845,37628,36124,36246,5.0,5.0,10.0
1000179029,35564,37332,37766,9.0,3.0,55.0
1000182053,37660,38336,35972,6.0,9.0,56.0
1000177619,37092,38484,37804,1.0,7.0,6.0
1000187948,37818,36124,36246,3.0,3.0,5.0
1000014440,37706,36608,36540,5.0,8.0,3.0
1000176992,35536,37282,35972,2.0,1.0,63.0
1000199149,37072,36404,37804,9.0,4.0,30.0
1000181088,37092,38484,37804,3.0,1.0,0.0
1000178363,35588,37448,37766,5.0,4.0,63.0
1000177153,37072,36404,37804,5.0,3.0,29.0
1000177625,37092,38484,37804,1.0,7.0,6.0
1000178498,487758,36136,36240,2.0,7.0,32.0
1000179858,37072,36404,37804,6.0,3.0,29.0
1000190534,35724,37606,36246,9.0,1.0,31.0
1000178358,35588,37448,37766,5.0,4.0,63.0
1000179005,38246,37582,37766,7.0,0.0,59.0
1000179282,487686,36862,38314,1.0,7.0,18.0
1000184167,37016,36486,36540,3.0,7.0,29.0
1000179360,37072,36404,37804,8.0,2.0,28.0
1000205026,36494,36494,36246,0.0,0.0,36.0
1000181356,37076,36400,37804,3.0,3.0,13.0
1000188275,35840,37620,36246,3.0,1.0,34.0
1000187661,37714,37930,37766,4.0,1.0,69.0
1000188423,37056,36446,37804,4.0,4.0,36.0
1000187968,37068,36506,37804,6.0,14.0,29.0
1000184728,37796,38472,38142,6.0,1.0,16.0
1000198276,36494,36494,36246,0.0,0.0,36.0
1000207630,37076,36424,37804,3.0,3.0,7.0
1000194322,38184,36486,37804,4.0,3.0,25.0
1000198932,35756,36104,36246,7.0,4.0,44.0
1000195962,38320,36400,37804,3.0,2.0,13.0
1000196061,37076,36424,37804,3.0,1.0,8.0
1000198892,37826,36164,36240,3.0,2.0,30.0
1000187772,37164,37974,35972,6.0,1.0,27.0
1000196435,35896,36326,38226,9.0,2.0,44.0
1000214519,37060,36428,37804,0.0,0.0,14.0
1000217178,37064,36396,37804,3.0,2.0,16.0
1000198272,36494,36494,36246,0.0,0.0,36.0
1000206306,37056,36454,36246,7.0,5.0,40.0
1000217533,37644,36152,36246,10.0,5.0,12.0
1000187971,37068,36506,37804,6.0,14.0,29.0
1000191179,37068,38098,37804,5.0,13.0,29.0
1000198433,37056,36446,37804,5.0,6.0,34.0
1000219530,37676,38484,37804,3.0,0.0,0.0
1000189611,37680,36486,37804,1.0,9.0,20.0
1000205812,37012,38098,37804,6.0,5.0,29.0
1000220218,37068,36506,37804,6.0,14.0,29.0
1000207167,37064,36396,37804,3.0,2.0,15.0
1000194222,36432,36404,37804,8.0,5.0,31.0
1000194969,37706,36564,36540,4.0,9.0,4.0
1000195158,37714,37452,35972,7.0,5.0,74.0
1000197871,37814,35500,36540,0.0,3.0,32.0
1000211414,35600,37258,37216,1.0,3.0,6.0
1000212060,37076,36424,37804,2.0,3.0,8.0
1000207180,37064,36396,37804,3.0,2.0,15.0
1000195508,37676,36424,37804,1.0,3.0,5.0
1000225322,37814,35500,36540,5.0,2.0,28.0
1000227685,38240,36168,36246,6.0,0.0,11.0
1000208444,37676,36424,37804,3.0,2.0,4.0
1000208908,38294,36428,37804,0.0,2.0,11.0
1000203753,36764,36774,37804,4.0,0.0,34.0
1000229148,35932,36024,36246,1.0,0.0,22.0
1000203264,37076,36400,37804,2.0,3.0,8.0
1000203577,37672,36416,37804,3.0,1.0,16.0
1000204323,37076,36400,37804,1.0,4.0,8.0
